URL,Funciona,Titulo
http://coryneregnet.cebitec.uni-bielefeld.de/v6/,SI,
http://www.cymobase.org/,SI,
http://www.dbali.org/,SI,
http://www.diark.org/diark/,SI,
http://geisha.arizona.edu/,SI,HTTP Status 404 – Not Found
http://www.hmtdb.uniba.it/,SI,COXPRESdb: Home
http://www.imtech.res.in/raghava/prrdb/,SI,
http://www.math.iastate.edu/prtad/,NO,ARDB-Antibiotic Resistance Genes Database
http://tdrtargets.org/,NO,Cyclebase 3.0 - Search
http://cipro.ibio.jp/2.5,SI,EggNOG Database | Orthology predictions and functional annnotaion
http://nava.liacs.nl/,SI,The CC+ Database | Search | How would you like to search?
http://mmcd.nmrfam.wisc.edu/,NO,Strepto-DB
http://www.StrainInfo.net/,SI,CAZy - Home
http://www.arb-silva.de/,SI,Search browser | Planteome
http://www.rhesusbase.org/drugDisc/CAM.jsp,SI,Chemical Effects in Biological Systems
http://degradome.uniovi.es/,NO,RedOxiBase: Home page
http://ctdbase.org/,NO,
http://www.enzyme-database.org/,SI,BirdBase.net is for sale | HugeDomains
http://diprodb.fli-leibniz.de/,SI,CTpedia
http://bioinformatics.charite.de/jail/,SI,RAPID: Resource of Primary Immunodeficiency Diseases
http://lifesciencedb.jp/bp3d/?lng=en,SI,
http://bioinformatics.charite.de/supersite/,SI,
http://giardiadb.org/,SI,Human Proteinpedia
http://rice.kps.ku.ac.th/,SI,GDR
http://germsage.nichd.nih.gov/,SI,D3: Computational Biology & Applied Algorithmics: Software: FunSimMat
http://www.cmbi.ru.nl/phylopat/,SI,ConsensusPathDB
http://cleanest.kobic.re.kr/,SI,algo salio mal
http://autosnpdb.appliedbioinformatics.com.au/,SI,algo salio mal
http://ppdb.tc.cornell.edu/,SI,algo salio mal
http://phytamp.pfba-lab-tun.org,SI,algo salio mal
http://ardb.cbcb.umd.edu/,SI,HyperCLDB starting points
http://pisite.hgc.jp/,SI,algo salio mal
http://uniprobe.org,NO,PseudoFam - The Families of Pseudogenes
http://www.expasy.org/sprot/hamap/,SI,algo salio mal
http://www.cazy.org,SI,
http://www.cta.lncc.br/,SI,404 - Page Not Found | J. Craig Venter Institute
http://oger.tu-bs.de/strepto_db/,SI,403 Forbidden
http://coiledcoils.chm.bris.ac.uk/ccplus/search/,SI,algo salio mal
http://sarst.life.nthu.edu.tw/cpdb/,NO,
http://peroxibase.toulouse.inra.fr/index.php,SI,algo salio mal
http://SchistoDB.net/,SI,ERGR - Ethanol-Related Gene Resource
http://web16.kazusa.or.jp/rapid/,SI,algo salio mal
http://dmk-brain.ecn.uiowa.edu/ATGC/,SI,"
	metaTIGER - Home	"
http://trna.nagahama-i-bio.ac.jp/,NO,MOKCa
http://machibase.gi.k.u-tokyo.ac.jp/,SI,algo salio mal
http://bioinformatics.charite.de/superscent/,SI,提示信息
http://cpdb.molgen.mpg.de/,SI,
http://www.genes2cognition.org/,SI,RESP ESP charge DDataBase: R.E.DD.B.
http://www.humanproteinpedia.org/,SI,AutDB - Autism Database - Home
http://ucbase.unimore.it/,SI,Norine
http://bioinformatics.engineering.asu.edu/springs/Sprouts/index.html,SI,algo salio mal
http://cegg.unige.ch/mirortho/,SI,MetaCrop Home
http://www.ncbi.nlm.nih.gov/RefSeq/HIVInteractions,SI,algo salio mal
http://www.mir2disease.org/,SI,algo salio mal
http://www.dnareplication.net/,NO,
http://mms.dsfarm.unipd.it/MMsINC/,SI,algo salio mal
http://bioinformatics.hsanmartino.it/hypercldb/,SI,
http://www.interferome.org/,SI,algo salio mal
http://www.p3db.org,NO,algo salio mal
http://www.ncbi.nlm.nih.gov/sites/entrez?db=proteinclusters,SI,働かないで投資と副業だけで行きていくお金稼ぎブログ
http://160.80.34.9/mentha/virusmentha/,SI,algo salio mal
http://pseudofam.gersteinlab.org/,SI,EciD
http://bioinfo3d.cs.tau.ac.il/RsiteDB/,NO,
http://bioinformatics.charite.de/voronoia/,SI,PIPs: Human Protein-Protein Interaction Prediction
http://kb.psi-structuralgenomics.org/,SI,
http://virhostnet.prabi.fr,NO,ASU | Worm UTRome  3'UTR
http://h-invitational.jp/varygene/,NO,algo salio mal
http://microrna.gr/tarbase,SI,Sito in manutenzione - Site under maintenance
http://neobio.cs.pusan.ac.kr/evog/,SI,
https://bioinfo.uth.edu/ERGR//,SI,
http://consurfdb.tau.ac.il/,SI,algo salio mal
http://www.bioinformatics.leeds.ac.uk/metatiger/,SI,
http://strubiol.icr.ac.uk/extra/mokca/,SI,algo salio mal
http://www.compbio.dundee.ac.uk/kinomer/,NO,
http://autism.mindspec.org/autdb/Welcome.do,SI,algo salio mal
http://bioinformatics.charite.de/supertoxic/,SI,BuchneraBase Home
http://c1.accurascience.com/miRecords/,SI,VIOLIN: Vaccine Investigation and Online Information Network
http://srnamap.mbc.nctu.edu.tw/,SI,CLIPZ
http://ecid.bioinfo.cnio.es/,SI,Xenbase Home
http://hscl.cimr.cam.ac.uk/bloodexpress/,NO,algo salio mal
http://bionemo.bioinfo.cnio.es/,SI,algo salio mal
http://as-alps.nagahama-i-bio.ac.jp/,SI,
http://www.compbio.dundee.ac.uk/www-pips/,SI,
http://hupex.hgpd.jp/entrance/index.html,NO,AphidBase | BIPAA
http://ahd.cbi.pku.edu.cn/,NO,"ECRbase :: Database of Evolutionary Conserved Regions, Promoters, and Transcription Factor Binding Sites in Vertebrate Genomes"
http://snps.tcruzi.org/,SI,Error
http://www.aspergillus-genomes.org.uk/,SI,
http://influenza.cdc.go.kr/,NO, MatrixDB
http://www.replicationdomain.org/andhttp://www.chromosomedomain.org/,SI,algo salio mal
http://www.weizmann.ac.il/mcb/UriAlon/DynamProt/,SI,algo salio mal
http://www.ebi.ac.uk/gxa,SI,algo salio mal
http://dnasu.org,SI,Service has moved
http://bisc.soe.ucsc.edu/,SI,
http://brix.switchlab.org/,SI,diArk | index
http://info.ifpan.edu.pl/BSDB/,SI,cymobase | index
http://www.brenda-enzymes.org/BTO/,SI,BIS: Bioinformatics Server @ Zhejiang University
http://bioinformatics.charite.de/cancerresource/,SI,Silva
http://www.cbs.dtu.dk/services/ChemProt/,SI,algo salio mal
http://www.clipz.unibas.ch/,SI,algo salio mal
http://wodaklab.org/dancer/,SI,ExplorEnz: Search the Official IUBMB Enzyme List
http://www.dbass.org.uk/,NO,404 Not Found
http://emdatabank.org/,SI,algo salio mal
http://pgfe.umassmed.edu/TFDBS/,SI,3D-footprint: a database for the analysis of sequence recognition in protein-DNA complexes of known structure
http://bioinformatics.charite.de/fragment_store,SI,algo salio mal
http://hintdb.hgc.jp/htp/,SI,404 Not Found
http://www.immuneepitope.org/bb_structure.php,SI,404 Not Found
http://www.knockoutmouse.org/,SI,WebGeSTer Database
http://www.ittc.ku.edu/chenlab/,SI,NNDB Home
http://www.rostlab.org/services/locDB/,NO,404 Not Found
http://matrixdb.ibcp.fr,SI,FootPrinting Protein Functional Surfaces
http://www.dsimb.inserm.fr/dsimb_tools/mitgene/,SI,algo salio mal
http://bioinfo2.ugr.es/NGSmethDB/,SI,PTGLweb -- The Protein Topology Graph Library
http://www.gene.affrc.go.jp/databases_en.php,NO,SelTarbase: Selective Targets in Human MSI-H Tumorigenesis Database 201307 / MNR_ensembl 66_37
http://www.ompdb.org,SI,
http://www.cls.zju.edu.cn/pair/,SI,
http://www.pancreasexpression.org,SI,MicrobesOnline - A website for browsing and comparing microbial genomes
http://bis.zju.edu.cn/pmirkb/,SI,국가생명연구자원정보센터(KOBIC)
http://pir.georgetown.edu/pro,SI,ITWWEBHP01
http://www.violinet.org/protegen/,SI,
http://RegPhos.mbc.nctu.edu.tw/,SI,PiSITE
http://solgenomics.net/,SI,TransmiR v2.0
http://bioinformatics.charite.de/sweet/,SI,algo salio mal
http://bioinfo-mml.sjtu.edu.cn/TADB/,SI,CAMP (Collection of Anti-Microbial Peptides)
http://cbrc.kaust.edu.sa/tcof/,SI,
http://www.trpchannel.org/,SI,
http://viralzone.expasy.org/,SI,algo salio mal
http://pallab.serc.iisc.ernet.in/gester/,SI,algo salio mal
http://www.ebi.ac.uk/patentdata/nr/,SI,algo salio mal
http://floresta.eead.csic.es/3dpwm/,SI,algo salio mal
http://regprecise.lbl.gov,SI,
http://www.cuilab.cn/transmir,SI,
http://bioinfo.hrbmu.edu.cn/hhmd,SI,algo salio mal
http://projects.biotec.tu-dresden.de/memotif,SI,
http://bioinformatics.charite.de/supercyp,SI,Autophagy Database
http://rna.urmc.rochester.edu/NNDB,SI,"UMBC.edu - UMBC: University Of Maryland, Baltimore County"
http://ptgl.uni-frankfurt.de/,SI,algo salio mal
http://pocket.med.wayne.edu/fpop/,SI,algo salio mal
http://antares.protres.ru/comsin/,SI,
http://www.jcvi.org/pn-utility,SI,404 Not Found
http://www.phisite.org,NO,MachiBase: Drosophila melanogaster 5'-end RNA Transcription Database
http://www.MicrobesOnline.org,SI,GlycomeDB - The carbohydrate structures metadatabase
http://www.aspgd.org,NO,
http://www.TriTrypDB.org,NO,algo salio mal
http://www.smpdb.ca,NO,
http://www.ncbi.nlm.nih.gov/Structure/ibis/ibis.cgi,NO,algo salio mal
http://mips.helmholtz-muenchen.de/proj/ppi/negatome,NO,Home - Protein Clusters - NCBI
http://gwidd.bioinformatics.ku.edu,NO,Laminin project
http://pepx.switchlab.org/,NO,
http://www.ncbi.nlm.nih.gov/biosystems,NO,
http://www.mousebook.org/,NO,algo salio mal
https://www.infrafrontier.eu/,NO,404 Not Found
http://en.wikipedia.org/wiki/Portal:Gene_Wiki,NO,
http://www.patrocles.org,NO,ERROR: The requested URL could not be retrieved
http://www.seltarbase.org,SI,HIV-1 Interactions Database
http://compbio.dfci.harvard.edu/genesigdb,SI,404 Not Found
http://affymetrix2.bioinf.fbb.msu.ru,NO,Pathway Commons::Home
http://gemina.igs.umaryland.edu,SI,algo salio mal
http://www.bionumbers.hms.harvard.edu,SI,Untitled Document
http://www.t3db.org,SI,CEA/DSV/IBeB/SBVMe/LEMIRE - P2CS Database - Version 4.5
http://www.biodrugscreen.org/,SI,RNAJunction Database - Home
http://www.camp.bicnirrh.res.in/,SI,algo salio mal
http://pga.mgh.harvard.edu/primerbank/,SI,PREX Database
http://www.prgdb.org,SI,algo salio mal
http://structuralbiology.cau.edu.cn/PNRD,SI,RNA-Protein Interaction Prediction (RPISeq)
http://www.imtech.res.in/raghava/antigendb,SI,"
	Protein Common Interface Database
"
http://www.allelefrequencies.net,NO,algo salio mal
http://amoebadb.org/amoeba/,SI,algo salio mal
http://www.arachnoserver.org/,SI,HTTP Status 404 – Not Found
http://rna.tbi.univie.ac.at/AREsite,SI,REPAIRtoire - a database of DNA repair pathways
http://mdl.shsmu.edu.cn/ASD/,NO,SPIKE
http://srv00.recas.ba.infn.it/ASPicDB/,NO,UCSC Xena
http://www.tanpaku.org/autophagy/,SI,StackPath
http://BovineGenome.org,SI,404 Not Found
http://cistrome.dfci.harvard.edu/CaSNP/,SI,
http://crdd.osdd.net/raghava/ccdb/,SI,miRNA sequence and expression database
http://combrex.bu.edu,SI,AS-ALPS (Alternative Splicing - ALteration of Protein Structure)
http://www.effectors.org,SI,
http://barcode.luhs.org/,SI,403 Forbidden
http://www.glycome-db.org,SI,
http://HymenopteraGenome.org,SI,algo salio mal
http://www.igdd.iicb.res.in,SI,
http://igrcid.ibms.sinica.edu.tw,SI,
http://isobase.csail.mit.edu,SI,
http://kpv.kazusa.or.jp/kpv4,NO,algo salio mal
http://www.lm.lncc.br,SI,Attention Required! | Cloudflare
http://www.lncrnadb.org,SI,algo salio mal
http://www.eplantsenescence.org,SI,algo salio mal
http://microsporidiadb.org,NO,无法访问此网站
http://mirtarbase.mbc.nctu.edu.tw,SI,ConoServer
http://www.omabrowser.org,SI,EMDataResource
http://www.p2cs.org,SI,algo salio mal
http://www.pathwaycommons.org/pc/,SI,Home < Expression Atlas < EMBL-EBI
http://pcdb.unq.edu.ar/,SI,IEDB - 404 Error
http://pcddb.cryst.bbk.ac.uk,SI,About - DAnCER - Wodak Lab
http://www.bioinsilico.org/PCRPIDB,SI,Dynamics Proteomics
http://pbil.univ-lyon1.fr/databases/phever/,NO,Page Redirection
http://www.phosida.com,SI,VIRsiRNAdb
http://csb.wfu.edu/PREX,SI,MIPModDB@IITKanpur
http://pridb.gdcb.iastate.edu/,SI,algo salio mal
http://bioinformatics.charite.de/promiscuous2,SI,algo salio mal
http://dunbrack2.fccc.edu/protcid,SI,MitoGenesisDB: Mitochondrial Spatio-Temporal Expression Database
https://hugheslab.ccbr.utoronto.ca/databases/rbpdb/,SI,Apache2 Ubuntu Default Page: It works
http://repairtoire.genesilico.pl,SI,algo salio mal
http://reptar.ekmd.huji.ac.il/,NO,提示信息
http://ricexpro.dna.affrc.go.jp/,SI,algo salio mal
http://metadb.riken.jp/metadb/db/SciNetS_ria254i/,NO,VIOLIN: Vaccine Investigation and Online Information Network
http://www.cs.tau.ac.il/~spike/,SI,ccPDB: Compilation and Creation of Datasets from PDB
http://starbase.sysu.edu.cn/,SI,
http://www.enzyme.cbirc.iastate.edu,SI,"NGSmethDB: high-quality methylomes and differential methylation – Dept. of Genetics & Inst. of Biotechnology, University of Granada, Spain"
https://xena.ucsc.edu/welcome-to-ucsc-xena/,SI,
http://ttsmi.bii.a-star.edu.sg,SI,
http://europepmc.org/,NO,ProtChemSI: protein-chemical interaction database
http://konulab.fen.bilkent.edu.tr/mirna/,SI,PoSSuM
http://www.ncbi.nlm.nih.gov/sra or http://www.ebi.ac.uk/ena or http://trace.ddbj.nig.ac.jp,NO,404 Not Found
http://www.ncbi.nlm.nih.gov/biosample,SI,Redirecting to new site...
http://www.ebi.ac.uk/biosamples,SI,Protein Structural Change DataBase
http://www.nextprot.org/,SI,502 Bad Gateway
http://stormo.wustl.edu/ScerTF,NO,Sol Genomics Network
http://yetfasco.ccbr.utoronto.ca/,NO,algo salio mal
http://dorina.mdc-berlin.de,SI,404 Not Found
http://bioinfo.amu.edu.pl/mirex,NO,
http://mirnest.amu.edu.pl,SI,TADB
http://rna.igmors.u-psud.fr/NAPP,SI,DBETH
http://crdd.osdd.net/servers/virsirnadb,SI,ViralZone
http://www.jcvi.org/charprotdb/,SI,PGSB
http://www.phosphosite.org/,SI,SABIO Biochemical Reaction Kinetics Database
http://immunet.cn/mimodb,SI,Loading...
http://bykdb.ibcp.fr/,SI,
http://www.conoserver.org/,SI,
http://www.deathdomain.org,SI,Gemina download | SourceForge.net
http://www.actrec.gov.in/histome/,NO,404 - Page Not Found | J. Craig Venter Institute
http://clipserve.clip.ubc.ca/topfind,NO,HAMAP home
http://bioinfo.iitk.ac.in/MIPModDB,SI,OGEE
http://opm.phar.umich.edu,SI,INTEREVOL/INTERALIGN home page
http://polbase.neb.com,SI,algo salio mal
http://www.proglycprot.org,NO,PrimerBank
http://bitterdb.agri.huji.ac.il/dbbitter.php,SI,algo salio mal
http://www.crystallography.net/,SI,algo salio mal
http://dcv.uhnres.utoronto.ca/SCRIPDB/search,SI,AREsite2
http://www.minas.uzh.ch,SI,
http://cossmos.slu.edu,SI,ADHDgene Database
http://pdbj.org/,NO,algo salio mal
http://ahdb.ee.ncku.edu.tw/,SI,algo salio mal
http://www.bioinsilico.org/CAPSDB,SI,algo salio mal
http://crdd.osdd.net/raghava/ccpdb/,SI,503 Service Unavailable
http://epsf.bmad.bii.a-star.edu.sg/cube/db/html/home.html,SI,
http://darcsite.genzentrum.lmu.de/darc/,SI,Welcome to HGD | Hymenoptera Genome Database
http://orion.rnet.missouri.edu/~nz953/DOMMINO/,SI,神奈川在住の方、必見！神奈川県内にあるAGAの専門クリニックはココ
http://www.ideal.force.cs.is.nagoya-u.ac.jp/IDEAL/,SI,EffectiveDB | Prediction of bacterial protein secretion
http://possum.cbrc.jp/PoSSuM/,SI,EZlab | Computational Evolutionary Genomics group
http://pcidb.russelllab.org/,SI,Noble Research Institute
http://idp1.force.cs.is.nagoya-u.ac.jp/pscdb/,SI, ChEMBL Database 
http://www.ebi.ac.uk/miriam/,SI,algo salio mal
http://hfv.lanl.gov/,SI,algo salio mal
http://www.hpppi.iicb.res.in/btox,SI,algo salio mal
http://db-mml.sjtu.edu.cn/ICEberg/,SI,algo salio mal
http://operons.ibt.unam.mx/OperonPredictor/,SI,ExoCarta: Home   -  Exosome database
http://fungidb.org,SI,"
            virus mentha: viral interactomes browser
        "
http://phenom.ccbr.utoronto.ca,SI,SubtiWiki
http://www.pombase.org/,SI,T3DB
http://www.ebi.ac.uk/rhea/,SI,
http://www.unipathway.org/,SI,algo salio mal
http://equilibrator.weizmann.ac.il,NO,MonarchBase - Home
http://www.ebi.ac.uk/thornton-srv/databases/FunTree/,NO,PHOSIDA posttranslational modification database
http://sabiork.h-its.org/,SI,Yeast Metabolome Database
http://bioinfo.unil.ch/selectome/,SI,"
Enzyme Groups : Enzyme"
http://ipavs.cidms.org/,SI,algo salio mal
http://mmdb.iab.keio.ac.jp/,NO,Synthetic Biology - The New Frontier Of Science • PSI-Structural Genomics 
http://www.ymdb.ca,SI,Welcome to the Protein Circular Dichroism Data Bank (PCDDB)
http://funcoup.sbc.su.se/,SI,RiceXPro
http://prism.ccbb.ku.edu.tr/hotregion,SI,algo salio mal
http://biodev.cea.fr/interevol,SI,Transcription factor classification
https://omics.bjcancer.org/pina/,NO,algo salio mal
http://predictivenetworks.org,NO,PlantRNA - redirect
http://newt-omics.mpi-bn.mpg.de,SI,Factorbook
https://v3.ogee.info,SI,Protein information
http://zfishbook.org/,SI,GenomeRNAi - a database for RNAi phenotypes and reagents
http://compbio.mit.edu/HaploReg,SI,Home - BioSample - NCBI
http://diseaseontology.sf.net/,NO,doRiNA
http://cansar.icr.ac.uk,SI,algo salio mal
http://colt.ccbr.utoronto.ca/cancer,SI,"
		    
		         Virus Pathogen Database and Analysis Resource (ViPR) - 
		       Genome database with visualization and analysis tools"
http://igdb.nsclc.ibms.sinica.edu.tw,NO,404 - Page Not Found | J. Craig Venter Institute
http://discovery.hsci.harvard.edu/,SI,Stress Responsive Transcription Factor Database V2.0
http://www.umd.be/BRCA1/,SI,
http://adhd.psych.ac.cn/,SI,
http://autism.cbi.pku.edu.cn,SI,ENCORI: The Encyclopedia of RNA Interactomes.
http://www.ncbi.nlm.nih.gov/projects/gv/mhc/xslcgi.cgi?cmd=bgmut,NO,OPM
http://202.97.205.78/diseasemeth,SI,
http://distild.jensenlab.org/,SI,algo salio mal
http://www.bioinfo.org/dr.vis,SI,Bacterial Small Regulatory RNA Database
http://jjwanglab.org/gwasdb,SI,algo salio mal
http://www.GeneWeaver.org,SI,BYKdb: the bacterial protein tyrosine-kinase (BYK) database
http://intermine.modencode.org,NO,BSDB - Homepage
https://www.ebi.ac.uk/chembldb/,SI,algo salio mal
http://oligogenome.stanford.edu/,SI,CyanoLyase
http://mitominer.mrc-mbu.cam.ac.uk/,SI,algo salio mal
http://www.phytozome.net/,NO,algo salio mal
http://bis.zju.edu.cn/pnatdb/,NO,"
      Search form"
http://www.plexdb.org,SI,algo salio mal
http://plantgrn.noble.org/LegumeIP/,SI,MINAS - UZH
http://circe.med.uniroma1.it/digit,NO,algo salio mal
http://dnatraffic.ibb.waw.pl/,SI,algo salio mal
http://www.exocarta.org,SI,
http://metadatabase.org,SI,KIDFamMap
http://gowiki.tamu.edu,SI,
http://ecoliwiki.net,SI,
http://subtiwiki.uni-goettingen.de/,SI,
http://www.nematodes.org/nematodegenomes/index.php/Main_Page,SI,NetwoRx : Connecting Drugs to Networks and Phenotypes
http://www.wikipathways.org,SI,
http://www.SNPedia.com,SI,glycanstructure.org | Glycan Modeling and Simulation
http://www.ebi.ac.uk/ega/,SI,Protein Ontology 
http://www.ebi.ac.uk/dgva/,SI,ルルシアにはどんな口コミや評判がある？効果なども検証 | 育毛剤ルルシアにはどんな口コミや評判がある？効果なども検証！
http://www.ncbi.nlm.nih.gov/clinvar/,SI,algo salio mal
http://tfclass.bioinf.med.uni-goettingen.de/,SI,Identifiers.org
http://monarchbase.umassmed.edu,SI,metaMicrobesOnline - A website for browsing and comparing microbial metagenomes
http://www.pathogenomics.sfu.ca/ortholugedb,SI,TcoF - Dragon database of transcription co-factors and transcription factor interacting proteins 
http://2p2idb.cnrs-mrs.fr/,SI,IDEAL: Disordered Proteins and Annotations
http://metalweb.cerm.unifi.it/,SI,Ebola and Hemorrhagic Fever Viruses Database
http://db-mml.sjtu.edu.cn/SecReT4,SI,Site not found · DreamHost
http://rhesusbase.cbi.pku.edu.cn/,SI,algo salio mal
http://plantrna.ibmp.cnrs.fr/,SI,RNApathwaysDB - a database of RNA maturation and decay.
http://www.cuilab.cn/lncrnadisease,SI,algo salio mal
http://www.llamp.net,NO,NHPRTR.org
http://www.genomernai.org,SI,
http://caps.ncbs.res.in/stifdb2,SI,PomBase
http://caps.ncbs.res.in/3DSwap,NO,Genetic Heritability Database < NIG Genome Informatics Laboratory >
http://dfam.org/,SI,404 Not Found
http://sines.eimb.ru,NO,TSGene
http://ccg.vital-it.ch/UCNEbase/,SI,algo salio mal
http://appris.bioinfo.cnio.es/,NO,湖南师范大学
http://chitars.bioinfo.cnio.es/,NO,algo salio mal
http://hertellab.mmg.uci.edu/cgi-bin/HEXEvent/HEXEventWEB.cgi,NO,
http://193.206.120.249/splicing_tissue.html,SI,
http://spliceosomedb.ucsc.edu,SI,The Cell Image Library
http://rna.sysu.edu.cn/chipbase/,SI,Home
http://www.factorbook.org/,SI,The Bovine Genome Database | BovineGenome.org
"http://autosome.ru/HOCOMOCO, http://cbrc.kaust.edu.sa/hocomoco/",SI,StreptomeDB
http://kwanlab.bio.cuhk.edu.hk/BSRD,SI,"LncRNADisease database
    "
http://www.microrna.gr/LncBase,SI,Loading...
http://www.lncipedia.org,SI,404 Not Found
http://compbio.uthsc.edu/SomamiR/,SI,
http://ngs.ym.edu.tw/ym500/,SI,algo salio mal
http://bioservices.hs-mittweida.de/Epros/,SI,404 Not Found
http://www.swisssidechain.ch,SI,
http://iomics.ugent.be/toppr/,SI,SwissBioisostere - A database of molecular replacements for ligand design
http://validness.ym.edu.tw/,SI,algo salio mal
http://cyanolyase.genouest.org,SI,
http://www.bio.nite.go.jp/pks/,SI,
http://eendb.cbi.pku.edu.cn/,SI,
http://gemdock.life.nctu.edu.tw/KIDFamMap/,SI,
http://uucd.biocuckoo.org/,SI,
http://www.glycanstructure.org/fragment-db,SI,
http://d2p2.pro,SI,
http://www.ebi.ac.uk/pdbe/docs/sifts/,SI,
http://supfam.org/SUPERFAMILY/dcGO,SI,
http://hbvdb.ibcp.fr,SI,
http://PaVE.niaid.nih.gov,NO,
http://meta.microbesonline.org/,SI,
http://SSU-rRNA.org,SI,
http://ophid.utoronto.ca/networx/,SI,
http://so.qbic.riken.jp/wddd/,SI,Networks of functional couplings/associations - FunCoup
http://www.wormqtl.org,SI,Stem Cell Commons
http://www.ebi.ac.uk/enzymeportal,SI,algo salio mal
http://www.sigma54.ca/microbialclusters/,SI,METscout Start
http://www.ecmdb.ca,SI,algo salio mal
http://www.ebi.ac.uk/metabolights,SI,
http://rnb.genesilico.pl/,SI,PLEXdb Tools Gene Expression Database
http://wholecellkb.stanford.edu,SI,
http://bhapp.c2b2.columbia.edu/PrePPI,SI,412 Error
http://ptmcode.embl.de,NO,BioGPS - your Gene Portal System
http://bioinformatics.charite.de/synsysnet,SI,InnateDB: Systems Biology of the Innate Immune Response
http://netbio.bgu.ac.il/tissuenet/,SI,Page not found
http://quorumpeps.ugent.be,SI,algo salio mal
http://tga.nig.ac.jp/h2db/,SI,algo salio mal
http://nhprtr.org/,SI,algo salio mal
http://oikoarrays.biology.uiowa.edu/Oiko/,SI,algo salio mal
http://research.nhgri.nih.gov/zinc,NO,NEXONTOLOGY.ORG
http://www.ncbi.nlm.nih.gov/gtr/,NO,404 Not Found
http://www.ncbi.nlm.nih.gov/dbvar,SI,"
   ClinVar
  "
http://www.medicalgenomics.org/celllinenavigator/,SI,SNPedia
https://bioinfo.uth.edu/TSGene1.0/,SI,Database of Genomic Variants archive < EMBL-EBI
http://bioinf.itmat.upenn.edu/circa/,SI,
http://servers.binf.ku.dk/bloodspot/,SI,"
CollecTF homepage
"
http://metscout.mpg.de,SI,Dfam
http://mcg.ustc.edu.cn/bsc/spermgenes/,SI,
http://www.cellimagelibrary.org,SI,RNA Bricks - a database of RNA 3D structure motifs and their interactions
http://zhanglab.ccmb.med.umich.edu/BioLiP/,SI,algo salio mal
http://www.g4ldb.org,SI,Hemolytik: Database of hemolytic peptides
http://www.cancerRxgene.org,NO,
http://crdd.osdd.net/raghava/npact/,SI,Home < MGnify < EMBL-EBI
http://132.230.56.4/streptomedb3/,SI,EKPD - Eukaryotic Protein Kinase & Protein Phosphatase Database
http://www.swissbioisostere.ch/,SI,TIS_base
http://chibba.agtec.uga.edu/duplication/,SI,POGO - Home
https://wheat.pw.usda.gov/piece/,SI,SomamiR DB
http://ricefrend.dna.affrc.go.jp/,NO,LenVarDb - Database of length variant protein domains
http://www.ncbi.nlm.nih.gov/clone/,SI,Welcome to the proteome atlas of the budding yeast! | Loqate
http://eeb.princeton.edu/lucapedia,SI,
http://www.ncbi.nlm.nih.gov/books,SI,404 Not Found
http://npidb.belozersky.msu.ru/,SI,
http://www.genoscope.cns.fr/agc/microscope/,SI,algo salio mal
http://flyatlas.org/,SI,Multitasking Protein DataBase
http://sgb.fli-leibniz.de/,SI,
http://www.genomicus.biologie.ens.fr/,SI,
http://www.brain-map.org,SI,algo salio mal
http://www.innatedb.com/,SI,"
			Welcome to HoPaCI
		"
http://biogps.org,SI,404 Not Found
http://www.compgen.uni-muenster.de/tools/uorfdb/,SI,404 Not Found
http://149.171.101.136/python/BloodChIP/,SI,SwissSidechain - A database of non-natural sidechains
http://collectf.umbc.edu,SI,
http://syslab.nchu.edu.tw/DPRP/,NO,
http://bhapp.c2b2.columbia.edu/OnTheFly/,SI,Manteia
http://rohslab.cmb.usc.edu/TFBSshape/,SI,WikiPathways - WikiPathways
http://rnaedit.com,SI,
http://proteinformatics.charite.de/mppd,SI,
http://bioinfo.protres.ru/hrap/,SI,
http://caps.ncbs.res.in/lenvardb/,SI,
http://crdd.osdd.net/raghava/hemolytik/,SI,
http://bioinformatics.charite.de/mvoc,SI,
http://iimcb.genesilico.pl/rnabricks,SI,Database of Genomic Variants [*** v107 ***]
,SI, JenAge Ageing Factor Database
http://repeatsdb.org/,SI,Locus Reference Genomic – LRG sequences provide a stable genomic DNA framework for reporting variants with a permanent ID and core content that never changes.
http://www.human-phenotype-ontology.org,SI,ChIPBase v2.0: Decoding Transcriptional Regulactory Networks of Non-coding RNAs and Protein-coding Genes from ChIP-seq Data
http://nexontology.org/,SI,
http://bacdive.dsmz.de,SI,ãã¼ã¿ãã¼ã¹ãã«ã¿ã­ã°ã®ã¢ãã¬ã¹å¤æ´ã®ãç¥ãã | ãã¤ãªãã¯ãã­ã¸ã¼ | è£½åè©ä¾¡æè¡åºç¤æ©æ§
https://www.ebi.ac.uk/metagenomics/,SI,LNCipedia
http://pophuman.uab.cat,SI,GONUTS
http://www.bacterio.net,SI,
http://pogo.ece.drexel.edu,SI,
http://mips.helmholtz-muenchen.de/HoPI/,SI,Home - IMPC | International Mouse Phenotyping Consortium
http://porteco.org,SI,UUCD 1.0 - A comprehensive database of ubiquitin and ubiquitin-like conjugation
http://sporeweb.molgenrug.nl,SI,
http://www.weizmann.ac.il/molgen/loqate/,SI,InvFEST: Human Polymorphic Inversion DataBase
http://jgi.doe.gov/fungi,SI,Plasma Proteome Database
http://www.inetbio.org/yeastnet/,NO,Network Portal - Welcome
http://ekpd.biocuckoo.org/,SI,BacMet: Antibacterial Biocide and Metal Resistance Genes Database
http://wallace.uab.es/multitask/,SI,
http://sfld.rbvi.ucsf.edu/,NO,
